LaneNo,source,target,type,weight
143,1219_방송통신대.이화장,345_혜화역,bus,0.018577981651375097
143,345_혜화역,8010_삼선교.한성대학교.조소앙활동터,bus,0.12866972477063846
143,8010_삼선교.한성대학교.조소앙활동터,8008_돈암사거리.성신여대입구,bus,0.11697247706421672
143,8008_돈암사거리.성신여대입구,8006_미아리고개.미아리예술극장,bus,0.15114678899082318
143,8006_미아리고개.미아리예술극장,8004_길음뉴타운,bus,0.1288990825688057
143,8004_길음뉴타운,55_길음역,bus,0.1236238532110079
143,55_길음역,8400_길음뉴타운10단지.라온유아파트,bus,0.16192660550458396
143,8400_길음뉴타운10단지.라온유아파트,8120_숭덕초교,bus,0.11490825688073157
143,8120_숭덕초교,8170_정릉우체국앞,bus,0.09128440366972317
143,8170_정릉우체국앞,8168_정릉시장입구,bus,0.12935779816513504
143,8168_정릉시장입구,8166_성북청수도서관.정릉4동성당,bus,0.07981651376146615
143,8166_성북청수도서관.정릉4동성당,152_북한산보국문역,bus,0.0474770642201825
143,152_북한산보국문역,8164_정릉4동주민센터.경국사,bus,0.16811926605504235
143,8164_정릉4동주민센터.경국사,8162_정릉대우아파트,bus,0.15160550458715358
143,8162_정릉대우아파트,8344_대진여객차고지,bus,0.07706422018348523
145,9154_북부수도사업소,9176_강북보건소,bus,0.04190051020408019
145,9176_강북보건소,9180_번동주공4단지,bus,0.0657206632653035
145,9180_번동주공4단지,9182_번동주공3단지,bus,0.07260841836734351
145,9182_번동주공3단지,9184_번동주공1단지,bus,0.1044642857142811
145,9184_번동주공1단지,8185_월계2교.참누리아파트,bus,0.11823979591836169
145,8185_월계2교.참누리아파트,8187_광운초교앞,bus,0.13459821428570767
145,8187_광운초교앞,8243_남대문중학교,bus,0.11536989795917918
145,8243_남대문중학교,8189_장위3동주민센터,bus,0.12426658163264771
145,8189_장위3동주민센터,8191_장삼주유소,bus,0.13258928571427978
145,8191_장삼주유소,8193_장위사거리,bus,0.13086734693876959
145,8193_장위사거리,8195_석관중고등학교앞,bus,0.13746811224489144
145,8195_석관중고등학교앞,8197_석관동코오롱아파트,bus,0.15411352040815565
145,8197_석관동코오롱아파트,6132_한천로쌍용아파트앞,bus,0.17506377551019556
145,6132_한천로쌍용아파트앞,6134_이문동삼익아파트,bus,0.20318877551019518
145,6134_이문동삼익아파트,6136_동일스위트리버아파트.휘봉고교,bus,0.19228316326530012
145,6136_동일스위트리버아파트.휘봉고교,6140_서울준법지원센터.동성빌라,bus,0.1954400510204018
145,6140_서울준법지원센터.동성빌라,6142_휘경여중고휘경주공아파트앞,bus,0.19457908163264642
145,6142_휘경여중고휘경주공아파트앞,6322_배봉산입구,bus,0.20232780612244183
145,6322_배봉산입구,6145_전곡시장앞,bus,0.20060586734693148
145,6145_전곡시장앞,6138_답십리래미안엘파인아파트,bus,0.23217474489795145
145,6138_답십리래미안엘파인아파트,6147_답십리촬영소.우성그린아파트,bus,0.23447066326529836
145,6147_답십리촬영소.우성그린아파트,6779_동답초교.대림아파트,bus,0.26144770408162443
145,6779_동답초교.대림아파트,6150_동답한신동아아파트,bus,0.29158163265305265
145,6150_동답한신동아아파트,6153_동아.위더스빌아파트,bus,0.3498405612244811
145,6153_동아.위더스빌아파트,6157_고미술상가,bus,0.3825573979591745
145,6157_고미술상가,77_답십리역,bus,0.32429846938774615
145,77_답십리역,213_신답역,bus,0.13488520408162955
145,213_신답역,6507_청계한신휴플러스,bus,0.014349489795917597
145,6507_청계한신휴플러스,270_용두역,bus,0.0232461734693871
145,270_용두역,4120_마장축산물시장,bus,0.10389030612244668
145,4120_마장축산물시장,4122_도선사거리,bus,0.11077806122448708
145,4122_도선사거리,4112_성동구청,bus,0.09786352040816101
145,4112_성동구청,4132_무학여고,bus,0.0797831632653042
145,4132_무학여고,4272_행당신동아.행당푸르지오아파트,bus,0.15813137755101597
145,4272_행당신동아.행당푸르지오아파트,4223_뚝섬서울숲,bus,0.1874043367346896
145,4223_뚝섬서울숲,23157_압구정파출소,bus,0.15640943877550778
145,23157_압구정파출소,238_압구정로데오역,bus,0.09384566326530454
145,238_압구정로데오역,23160_일지아트홀,bus,0.0895408163265272
145,23160_일지아트홀,23161_씨네시티앞,bus,0.06715561224489555
145,23161_씨네시티앞,23155_도산공원사거리,bus,0.16760204081632446
145,23155_도산공원사거리,23151_신사동교회,bus,0.20404974489795755
145,23151_신사동교회,23107_신사동고개,bus,0.22471301020408027
145,23107_신사동고개,222_신사역,bus,0.24135841836734545
145,222_신사역,74_논현역,bus,0.3162627551020378
145,74_논현역,10_강남역,bus,0.342665816326525
145,10_강남역,22131_수협서초지점,bus,0.09040178571428335
145,22131_수협서초지점,22119_서초청소년도서관,bus,0.05682397959183407
145,22119_서초청소년도서관,22117_래미안에스티지에스,bus,0.06371173469387428
145,22117_래미안에스티지에스,22115_롯데칠성,bus,0.07002551020407814
145,22115_롯데칠성,10_강남역,bus,0.08093112244897564
145,10_강남역,74_논현역,bus,0.2694834183673399
145,74_논현역,222_신사역,bus,0.2493941326530549
145,222_신사역,23112_신사동고개,bus,0.18625637755101893
145,23112_신사동고개,23124_언북중학교입구,bus,0.15985331632652958
145,23124_언북중학교입구,23125_제일은행.호림아트센터앞,bus,0.13574617346938625
145,23125_제일은행.호림아트센터앞,23181_일지아트홀.압구정동노인복지센터,bus,0.08064413265305924
145,23181_일지아트홀.압구정동노인복지센터,238_압구정로데오역,bus,0.09958545918367022
145,238_압구정로데오역,23156_압구정파출소,bus,0.11852678571428354
145,23156_압구정파출소,23164_성수대교남단.현대아파트,bus,0.10876913265305961
145,23164_성수대교남단.현대아파트,4222_뚝섬서울숲,bus,0.16874999999999526
145,4222_뚝섬서울숲,4140_응봉사거리,bus,0.1552614795918321
145,4140_응봉사거리,4131_무학여고앞,bus,0.09528061224489519
145,4131_무학여고앞,4574_성동구청,bus,0.07232142857142654
145,4574_성동구청,4121_도선사거리,bus,0.11479591836734415
145,4121_도선사거리,4119_마장축산물시장,bus,0.11881377551020106
145,4119_마장축산물시장,270_용두역,bus,0.12771045918367113
145,270_용두역,213_신답역,bus,0.13603316326530268
145,213_신답역,77_답십리역,bus,0.1403380102040783
145,77_답십리역,4221_서울교통공사.서울새활용플라자,bus,0.34209183673468074
145,4221_서울교통공사.서울새활용플라자,6154_하나은행장안동지점,bus,0.3372130102040686
145,6154_하나은행장안동지점,6152_동아.위더스빌아파트,bus,0.3331951530612114
145,6152_동아.위더스빌아파트,6151_동답한신동아아파트,bus,0.319993622448967
145,6151_동답한신동아아파트,6149_풍안시장.동답초교,bus,0.30306122448978334
145,6149_풍안시장.동답초교,6148_촬영소사거리.우성그린아파트,bus,0.28239795918366195
145,6148_촬영소사거리.우성그린아파트,6146_전곡시장앞,bus,0.24250637755100987
145,6146_전곡시장앞,6144_장안동현대아파트앞,bus,0.22987882653060168
145,6144_장안동현대아파트앞,6143_휘경여중고휘경주공아파트,bus,0.22844387755100962
145,6143_휘경여중고휘경주공아파트,6141_서울준법지원센터.동성빌라,bus,0.22959183673468364
145,6141_서울준법지원센터.동성빌라,6417_동일스위트리버앞.휘봉고교,bus,0.22499999999999
145,6417_동일스위트리버앞.휘봉고교,6137_휘경유수지견인차고지앞,bus,0.22213010204080658
145,6137_휘경유수지견인차고지앞,6135_이문동삼익아파트,bus,0.2206951530612148
145,6135_이문동삼익아파트,6133_한천로쌍용아파트앞,bus,0.1948660714285625
145,6133_한천로쌍용아파트앞,8198_석관동코오롱아파트,bus,0.16674107142856318
145,8198_석관동코오롱아파트,8196_석관고등학교,bus,0.13861607142856402
145,8196_석관고등학교,8194_장위사거리,bus,0.12914540816325867
145,8194_장위사거리,8192_장삼주유소,bus,0.12254464285713668
145,8192_장삼주유소,8190_장위3동주민센터,bus,0.11996173469387196
145,8190_장위3동주민센터,8244_남대문중학교,bus,0.11278698979591326
145,8244_남대문중학교,8188_광운초교,bus,0.10216836734693432
145,8188_광운초교,8186_월계2교,bus,0.11651785714285057
145,8186_월계2교,9185_번동주공1단지,bus,0.10302933673468789
145,9185_번동주공1단지,9183_번동주공3단지,bus,0.08724489795917864
145,9183_번동주공3단지,9181_초안교,bus,0.07404336734693462
145,9181_초안교,9179_강북보건소,bus,0.05739795918367008
145,9179_강북보건소,9199_한성운수차고지,bus,0.0327168367346917
145,9199_한성운수차고지,9290_한성운수종점,bus,0.0077487244897951986
146,11502_7단지영업소,11189_상계10동우체국,bus,0.005538074260540901
146,11189_상계10동우체국,11271_상계주공10단지상가,bus,0.014348646947765302
146,11271_상계주공10단지상가,11270_노원고등학교,bus,0.026683448709879407
146,11270_노원고등학교,10199_서울문화고등학교,bus,0.027942101950911406
146,10199_서울문화고등학교,10135_방학1동대상타운현대삼성아파트,bus,0.03171806167400751
146,10135_방학1동대상타운현대삼성아파트,10133_도봉구청,bus,0.06041535556953828
146,10133_도봉구청,10735_서원아파트,bus,0.10094398993077047
146,10735_서원아파트,10131_법조타운공영주차장,bus,0.12511013215858585
146,10131_법조타운공영주차장,10129_서울북부지방법원.검찰청.성우아파트,bus,0.1505349276274338
146,10129_서울북부지방법원.검찰청.성우아파트,10303_도봉동서광아파트,bus,0.16840780365008926
146,10303_도봉동서광아파트,11195_두산아파트.도심공항수락터미널,bus,0.17797356828193273
146,11195_두산아파트.도심공항수락터미널,200_수락산역,bus,0.16135934550030895
146,200_수락산역,11198_노일초등학교,bus,0.06419131529263478
146,11198_노일초등학교,11267_상계주공15단지,bus,0.09817495280050022
146,11267_상계주공15단지,11268_상계주공11단지,bus,0.1160478288231552
146,11268_상계주공11단지,11269_상계주공10단지,bus,0.14122089364379636
146,11269_상계주공10단지,11184_대림아파트상가,bus,0.1588420390182451
146,11184_대림아파트상가,11186_도봉면허시험장,bus,0.18049087476399614
146,11186_도봉면허시험장,11244_상계주공3단지,bus,0.17293895531780282
146,11244_상계주공3단지,11245_상계주공2단지,bus,0.2454373820012499
146,11245_상계주공2단지,11246_상계주공1단지,bus,0.25500314663309354
146,11246_상계주공1단지,308_중계역,bus,0.2726242920075419
146,308_중계역,11367_노원구민의전당,bus,0.055380742605411384
146,11367_노원구민의전당,333_하계역,bus,0.06117054751415829
146,333_하계역,11448_하계장미아파트,bus,0.06091881686595189
146,11448_하계장미아파트,11160_서울과학기술대입구,bus,0.07325361862806576
146,11160_서울과학기술대입구,29_공릉역,bus,0.06544996853366668
146,29_공릉역,11102_공릉시장,bus,0.040276903713025794
146,11102_공릉시장,330_태릉입구역,bus,0.035494021397104
146,330_태릉입구역,7101_극동늘푸른아파트,bus,0.035745752045310705
146,7101_극동늘푸른아파트,122_먹골역,bus,0.04808055380742459
146,122_먹골역,7105_한국전력동대문중랑지사,bus,0.0284455632473242
146,7105_한국전력동대문중랑지사,313_중화역,bus,0.02844556324732421
146,313_중화역,7109_국민은행중화동지점,bus,0.18401510383888642
146,7109_국민은행중화동지점,7111_상봉2동복합청사.도서관,bus,0.1820012586532356
146,7111_상봉2동복합청사.도서관,7113_면목2동주민센터,bus,0.16312146003775388
146,7113_면목2동주민센터,7115_면목2동,bus,0.1580868470736253
146,7115_면목2동,7117_면목5동주민센터,bus,0.11302706104467793
146,7117_면목5동주민센터,7465_늘푸른근린공원,bus,0.1193203272498381
146,7465_늘푸른근린공원,7119_면목신우아파트,bus,0.1208307111390766
146,7119_면목신우아파트,7121_면목119안전센터,bus,0.1155443675267421
146,7121_면목119안전센터,5121_면곡시장,bus,0.24317180616738873
146,5121_면곡시장,5123_중곡아파트,bus,0.2542479546884709
146,5123_중곡아파트,5102_군자교,bus,0.2544996853366774
146,5102_군자교,4216_군자교남단,bus,0.25701699181874155
146,4216_군자교남단,4215_송정동건영아파트,bus,0.27061044682188845
146,4215_송정동건영아파트,4214_송정동서울숲아이파크,bus,0.29049716803019543
146,4214_송정동서울숲아이파크,4207_화양사거리,bus,0.30106985525486557
146,4207_화양사거리,4208_성수사거리.성수초등학교,bus,0.3174323473882838
146,4208_성수사거리.성수초등학교,4209_서울효사랑병원,bus,0.2985525487728029
146,4209_서울효사랑병원,4190_경수중학교,bus,0.28521082441786344
146,4190_경수중학교,4189_영동대교북단,bus,0.27942101950911613
146,4189_영동대교북단,23169_영동교입구,bus,0.3098804279420925
146,23169_영동교입구,324_청담역,bus,0.3108873505349182
146,324_청담역,23189_봉은사.삼성1파출소앞,bus,0.25047199496538075
146,23189_봉은사.삼성1파출소앞,23198_무역센터,bus,0.0674638137193185
146,23198_무역센터,161_삼성역,bus,0.0166142227816232
146,161_삼성역,23217_포스코건너편,bus,0.035745752045310095
146,23217_포스코건너편,187_선릉역,bus,0.023914411579609305
146,187_선릉역,23277_서울상록회관.한국기술센터,bus,0.05991189427312525
146,23277_서울상록회관.한국기술센터,23280_아가방빌딩.하나은행,bus,0.04707363121459869
146,23280_아가방빌딩.하나은행,254_역삼역,bus,0.034990560100691605
146,254_역삼역,10_강남역,bus,0.10018879798615281
146,10_강남역,22166_진흥아파트,bus,0.03801132787916789
146,22166_진흥아파트,22164_서초푸르지오써밋.롯데캐슬클래식,bus,0.03322844556324601
146,22164_서초푸르지오써밋.롯데캐슬클래식,74_논현역,bus,0.028949024543736813
146,74_논현역,10_강남역,bus,0.16110761485210429
146,10_강남역,254_역삼역,bus,0.10975456261799717
146,254_역삼역,23305_대한사회복지회,bus,0.04254247954688439
146,23305_대한사회복지회,23306_한국자산신탁.센터필드,bus,0.032976714915040006
146,23306_한국자산신탁.센터필드,187_선릉역,bus,0.043801132787914886
146,187_선릉역,23260_포스코빌딩,bus,0.026431718061673597
146,23260_포스코빌딩,161_삼성역,bus,0.028445563247323908
146,161_삼성역,147_봉은사역,bus,0.16337319068596073
146,147_봉은사역,324_청담역,bus,0.2577721837633665
146,324_청담역,23171_우리은행청담지점.청담삼익아파트,bus,0.36022655758337624
146,23171_우리은행청담지점.청담삼익아파트,23168_영동교입구.청담자이아파트,bus,0.36148521082440843
146,23168_영동교입구.청담자이아파트,5220_영동대교북단,bus,0.3604782882315823
146,5220_영동대교북단,5216_노룬산시장,bus,0.3433606041535457
146,5216_노룬산시장,5224_성수사거리,bus,0.35871617369413633
146,5224_성수사거리,5225_화양사거리,bus,0.3619886721208191
146,5225_화양사거리,5235_송정동서울숲아이파크,bus,0.32548772813088733
146,5235_송정동서울숲아이파크,5236_송정동건영아파트,bus,0.3078665827564372
146,5236_송정동건영아파트,5101_군자교,bus,0.3053492762743725
146,5101_군자교,5122_중곡아파트,bus,0.30685966016361077
146,5122_중곡아파트,5120_면곡시장,bus,0.3121460037759455
146,5120_면곡시장,7123_늘푸른동아아파트,bus,0.3048458149779593
146,7123_늘푸른동아아파트,7122_경남아너스빌아파트앞,bus,0.31466331025800964
146,7122_경남아너스빌아파트앞,7120_면목신우아파트,bus,0.19282567652611007
146,7120_면목신우아파트,7466_늘푸른근린공원,bus,0.1774701069855188
146,7466_늘푸른근린공원,7118_장안시장,bus,0.18426683448709225
146,7118_장안시장,7116_면목2동,bus,0.16135934550030925
146,7116_면목2동,7114_중목초등학교,bus,0.17193203272497884
146,7114_중목초등학교,7112_상봉2동복합청사.도서관,bus,0.1646318439269931
146,7112_상봉2동복합청사.도서관,7110_중화동한신아파트,bus,0.1729389553178053
146,7110_중화동한신아파트,313_중화역,bus,0.16186280679672252
146,313_중화역,7106_한국전력동대문중랑지사,bus,0.03700440528634231
146,7106_한국전력동대문중랑지사,122_먹골역,bus,0.025173064820640804
146,122_먹골역,7102_묵동자이.신도브래뉴아파트,bus,0.038766519823787204
146,7102_묵동자이.신도브래뉴아파트,330_태릉입구역,bus,0.04128382630585149
146,330_태릉입구역,11101_공릉시장,bus,0.0304594084329756
146,11101_공릉시장,29_공릉역,bus,0.0546255506607918
146,29_공릉역,11159_서울과학기술대입구,bus,0.06293266205160206
146,11159_서울과학기술대입구,11417_하계미성아파트,bus,0.08181246066708377
146,11417_하계미성아파트,333_하계역,bus,0.05865324103209409
146,333_하계역,11374_서울시립북서울미술관,bus,0.0553807426054107
146,11374_서울시립북서울미술관,308_중계역,bus,0.07023285084959001
146,308_중계역,11257_백병원,bus,0.3275015733165415
146,11257_백병원,11256_상계주공4단지,bus,0.30509754562617064
146,11256_상계주공4단지,11255_상계주공6단지,bus,0.28495909376965756
146,11255_상계주공6단지,11185_도봉면허시험장,bus,0.16840780365008767
146,11185_도봉면허시험장,11183_상계주공7단지,bus,0.17948395217117122
146,11183_상계주공7단지,11180_상계주공9단지,bus,0.16412838263058063
146,11180_상계주공9단지,11273_상계주공12단지,bus,0.1517935808684667
146,11273_상계주공12단지,11272_상계주공14단지,bus,0.13140339836374765
146,11272_상계주공14단지,11199_노원초등학교,bus,0.10950283196978966
146,11199_노원초등학교,200_수락산역,bus,0.08357457520452918
146,200_수락산역,11194_두산아파트.도심공항수락터미널,bus,0.16589049716802481
146,11194_두산아파트.도심공항수락터미널,10160_성대야구장노원교앞,bus,0.1706733794839473
146,10160_성대야구장노원교앞,10130_서울북부지방법원.검찰청.성우아파트,bus,0.1397105097545586
146,10130_서울북부지방법원.검찰청.성우아파트,10132_법조타운공영주차장,bus,0.11428571428571047
146,10132_법조타운공영주차장,10134_도봉구청,bus,0.08835745752044992
146,10134_도봉구청,10136_방학1동대상타운현대삼성아파트,bus,0.05160478288231367
146,10136_방학1동대상타운현대삼성아파트,10198_서울문화고등학교,bus,0.03524229074889709
146,10198_서울문화고등학교,11181_노원고등학교,bus,0.0344870988042781
146,11181_노원고등학교,11182_임광아파트상가,bus,0.03020767778476911
146,11182_임광아파트상가,11187_상계주공7단지,bus,0.02391441157960881
146,11187_상계주공7단지,11188_상계주공7단지.광림교회앞,bus,0.019131529263687105
146,11188_상계주공7단지.광림교회앞,11504_7단지영업소,bus,0.017369414726242302
147,11486_월계동진아교통,276_월계역,bus,0.08846657929226569
147,276_월계역,11327_월계사슴아파트3단지,bus,0.07549148099606719
147,11327_월계사슴아파트3단지,11311_인덕대학,bus,0.09377457404980007
147,11311_인덕대학,11310_월계주공108동앞롯데캐슬루나아파트,bus,0.09760812581912975
147,11310_월계주공108동앞롯데캐슬루나아파트,9186_오현초등학교,bus,0.12532765399737147
147,9186_오현초등학교,8199_북서울꿈의숲,bus,0.15658584534730707
147,8199_북서울꿈의숲,8201_장곡초교앞,bus,0.20671690694625686
147,8201_장곡초교앞,8203_하나은행장위동지점,bus,0.2547837483617203
147,8203_하나은행장위동지점,8205_장위동원천주유소,bus,0.305504587155952
147,8205_장위동원천주유소,8207_장위2동주민센터,bus,0.3214285714285588
147,8207_장위2동주민센터,98_돌곶이역,bus,0.2533093053735115
147,98_돌곶이역,8211_석관시장,bus,0.11353211009173701
147,8211_석관시장,8213_석관동새마을금고,bus,0.126507208387935
147,8213_석관동새마을금고,8215_한국예술종합학교,bus,0.12591743119265225
147,8215_한국예술종합학교,6130_의릉입구,bus,0.14066186107469633
147,6130_의릉입구,6128_이문동우체국,bus,0.1674967234600165
147,6128_이문동우체국,6126_외대앞,bus,0.17752293577980627
147,6126_외대앞,6124_경희중고,bus,0.22441022280470718
147,6124_경희중고,6122_회기시장,bus,0.2311926605504472
147,6122_회기시장,6320_회기동현대아파트,bus,0.24947575360418173
147,6320_회기동현대아파트,6014_떡전교사거리.동대문노인복지관,bus,0.2718872870248888
147,6014_떡전교사거리.동대문노인복지관,6021_청량리미주아파트.동대문세무서,bus,0.2957732634337995
147,6021_청량리미주아파트.동대문세무서,325_청량리역,bus,0.26363040629094187
147,325_청량리역,6022_청량리.청과물도매시장,bus,0.0483617300131048
147,6022_청량리.청과물도매시장,302_제기동역,bus,0.0645806028833536
147,302_제기동역,6182_서울시동부병원,bus,0.09347968545215715
147,6182_서울시동부병원,6184_동아제약앞,bus,0.10350589777194748
147,6184_동아제약앞,6310_e편한세상청계센트럴포레아파트,bus,0.12739187418086007
147,6310_e편한세상청계센트럴포레아파트,4107_청계벽산아파트.텐즈힐아파트,bus,0.14361074705110916
147,4107_청계벽산아파트.텐즈힐아파트,171_상왕십리역,bus,0.15068807339449156
147,171_상왕십리역,4103_왕십리센트라스아파트,bus,0.12090432503276097
147,4103_왕십리센트라스아파트,2183_성동고등학교,bus,0.09524901703800451
147,2183_성동고등학교,2187_신당동떡볶이타운.중구여성플라자,bus,0.1067496723460006
147,2187_신당동떡볶이타운.중구여성플라자,323_청구역,bus,0.1114678899082553
147,323_청구역,241_약수역,bus,0.1713302752293537
147,241_약수역,53_금호역,bus,0.16189384010484478
147,53_금호역,239_압구정역,bus,0.1577653997378733
147,239_압구정역,23106_국민은행,bus,0.06811926605504237
147,23106_국민은행,23113_강남을지병원,bus,0.07578636959370655
147,23113_강남을지병원,334_학동역,bus,0.06664482306683998
147,334_학동역,23119_논현동고개,bus,0.05956749672345829
147,23119_논현동고개,250_언주역,bus,0.03922018348623749
147,250_언주역,23268_차병원,bus,0.06045216251637998
147,23268_차병원,254_역삼역,bus,0.0492463958060278
147,254_역삼역,23289_영동중앙교회,bus,0.15658584534730705
147,23289_영동중앙교회,23302_총지사,bus,0.13299475753603726
147,23302_총지사,23510_예림당아트홀.신한은행전산센터,bus,0.08286369593708721
147,23510_예림당아트홀.신한은행전산센터,23300_역삼동개나리아파트,bus,0.05514416775884409
147,23300_역삼동개나리아파트,23308_역삼e-편한세상아파트,bus,0.059567496723457604
147,23308_역삼e-편한세상아파트,341_한티역,bus,0.065170380078633
147,341_한티역,23311_역삼중학교.강남세브란스병원,bus,0.05868283093053518
147,23311_역삼중학교.강남세브란스병원,23312_도곡1차아이파크.역삼청소년수련관,bus,0.06015727391873919
147,23312_도곡1차아이파크.역삼청소년수련관,23313_총지사,bus,0.08699213630406007
147,23313_총지사,23304_영동중앙교회,bus,0.16130406290956298
147,23304_영동중앙교회,254_역삼역,bus,0.17516382699868374
147,254_역삼역,23269_차병원,bus,0.0569134993446911
147,23269_차병원,250_언주역,bus,0.058093053735253794
147,250_언주역,23146_논현고개,bus,0.0577981651376137
147,23146_논현고개,334_학동역,bus,0.061926605504585404
147,334_학동역,23133_강남을지병원,bus,0.09377457404980197
147,23133_강남을지병원,23430_국민은행압구정지점,bus,0.08669724770641998
147,23430_국민은행압구정지점,239_압구정역,bus,0.07342726081257889
147,239_압구정역,53_금호역,bus,0.19551114023590488
147,53_금호역,241_약수역,bus,0.173394495412837
147,241_약수역,323_청구역,bus,0.17663826998688806
147,323_청구역,2188_신당동떡볶이타운.중구여성플라자,bus,0.04570773263433709
147,2188_신당동떡볶이타운.중구여성플라자,214_신당역,bus,0.045707732634336605
147,214_신당역,2184_성동고등학교,bus,0.055144167758843475
147,2184_성동고등학교,2252_신당파인힐하나유보라,bus,0.06369593709042908
147,2252_신당파인힐하나유보라,4105_뉴타운아파트,bus,0.06605504587155578
147,4105_뉴타운아파트,171_상왕십리역,bus,0.05868283093053348
147,171_상왕십리역,4106_청계벽산아파트.텐즈힐아파트,bus,0.0996723460026176
147,4106_청계벽산아파트.텐즈힐아파트,6185_동아제약앞,bus,0.09790301441677213
147,6185_동아제약앞,6183_서울시동부병원,bus,0.09377457404979937
147,6183_서울시동부병원,302_제기동역,bus,0.08079947575360005
147,302_제기동역,6426_청량리수산시장,bus,0.042758846657928
147,6426_청량리수산시장,325_청량리역,bus,0.06723460026212189
147,325_청량리역,6114_서울성심병원,bus,0.2624508519003792
147,6114_서울성심병원,6321_우산빌딩앞,bus,0.26392529488858496
147,6321_우산빌딩앞,6123_회기시장,bus,0.24564220183484983
147,6123_회기시장,6125_경희중고,bus,0.23473132372213742
147,6125_경희중고,6127_외대앞,bus,0.20878112712973945
147,6127_외대앞,6129_이문동교회,bus,0.1784076015727285
147,6129_이문동교회,6131_의릉입구,bus,0.15747051114022587
147,6131_의릉입구,8216_한국예술종합학교,bus,0.14125163826997705
147,8216_한국예술종합학교,8214_석관동새마을금고,bus,0.1486238532109997
147,8214_석관동새마을금고,8212_석관시장,bus,0.1391874180864916
147,8212_석관시장,98_돌곶이역,bus,0.14862385321100152
147,98_돌곶이역,8206_장위동원천주유소,bus,0.3229030144167638
147,8206_장위동원천주유소,8204_하나은행장위동지점,bus,0.2786697247706301
147,8204_하나은행장위동지점,8202_장곡초교앞,bus,0.230897771952807
147,8202_장곡초교앞,8200_북서울꿈의숲,bus,0.19875491480995097
147,8200_북서울꿈의숲,8105_북서울꿈의숲,bus,0.1521625163826917
147,8105_북서울꿈의숲,8106_장월초등학교,bus,0.1394823066841341
147,8106_장월초등학교,11337_롯데캐슬루나아파트,bus,0.12178899082568219
147,11337_롯데캐슬루나아파트,11338_인덕대앞,bus,0.11323722149409779
147,11338_인덕대앞,11326_월계사슴아파트2단지,bus,0.10321100917430878
147,11326_월계사슴아파트2단지,276_월계역,bus,0.11972477064219819
147,276_월계역,10414_녹천교,bus,0.05366972477063858
147,10414_녹천교,10412_창동교,bus,0.048656618610744176
147,10412_창동교,11252_노원구청,bus,0.040694626474441595
147,11252_노원구청,69_노원역,bus,0.0050131061598947
147,69_노원역,11563_노원구청앞,bus,0.0106159895150712
147,11563_노원구청앞,10411_창동교,bus,0.027719528178242903
147,10411_창동교,10413_녹천교,bus,0.03273263433813801
147,10413_녹천교,11339_월계보건지소,bus,0.035386631716906
147,11339_월계보건지소,11326_월계사슴아파트2단지,bus,0.037745740498031796
147,11326_월계사슴아파트2단지,276_월계역,bus,0.11972477064219819
147,276_월계역,11485_월계동진아교통,bus,0.09406946264744148
148,9155_북부수도사업소,9210_수송초등학교,bus,0.08775510204081492
148,9210_수송초등학교,9208_강북구청사거리,bus,0.13418367346938515
148,9208_강북구청사거리,204_수유역,bus,0.1390306122448946
148,204_수유역,9005_수유시장.성신여대미아캠퍼스앞,bus,0.0655612244897946
148,9005_수유시장.성신여대미아캠퍼스앞,134_미아역,bus,0.050765306122448194
148,134_미아역,9009_도봉세무서.성북시장,bus,0.0188775510204078
148,9009_도봉세무서.성북시장,133_미아사거리역,bus,0.0242346938775502
148,133_미아사거리역,8148_성가복지병원,bus,0.1612244897959167
148,8148_성가복지병원,8150_종암사거리입구,bus,0.1540816326530588
148,8150_종암사거리입구,8152_종암동주민센터,bus,0.12882653061224242
148,8152_종암동주민센터,8154_숭례초교,bus,0.1367346938775479
148,8154_숭례초교,26_고려대역,bus,0.13903061224489452
148,26_고려대역,6171_홍파초등학교,bus,0.18112244897958835
148,6171_홍파초등학교,6169_경동시장,bus,0.1749999999999966
148,6169_경동시장,6776_경동시장사거리,bus,0.17295918367346516
148,6776_경동시장사거리,6166_동대문구청.용신동주민센터,bus,0.18852040816326102
148,6166_동대문구청.용신동주민센터,4120_마장축산물시장,bus,0.1408163265306099
148,4120_마장축산물시장,4122_도선사거리,bus,0.17372448979591484
148,4122_도선사거리,4112_성동구청,bus,0.13443877551020078
148,4112_성동구청,4132_무학여고,bus,0.10306122448979303
148,4132_무학여고,4272_행당신동아.행당푸르지오아파트,bus,0.1596938775510158
148,4272_행당신동아.행당푸르지오아파트,4223_뚝섬서울숲,bus,0.1755102040816282
148,4223_뚝섬서울숲,23154_압구정중고등학교.현대아파트,bus,0.15535714285713897
148,23154_압구정중고등학교.현대아파트,23148_현대아파트,bus,0.11811224489795612
148,23148_현대아파트,239_압구정역,bus,0.11505102040816008
148,239_압구정역,23106_국민은행,bus,0.05153061224489578
148,23106_국민은행,23107_신사동고개,bus,0.04617346938775378
148,23107_신사동고개,222_신사역,bus,0.034948979591835794
148,222_신사역,74_논현역,bus,0.1681122448979549
148,74_논현역,135_반포역,bus,0.24566326530611635
148,135_반포역,22019_고속터미널,bus,0.1298469387755086
148,22019_고속터미널,135_반포역,bus,0.0910714285714279
148,135_반포역,42_구반포역,bus,0.18852040816326096
148,42_구반포역,22221_삼호아파트,bus,0.18010204081632236
148,22221_삼호아파트,22224_가야메디컬센터,bus,0.12244897959183325
