title,ARS_ID,name,X,Y
15718_양천공영차고지,15718,양천공영차고지,126.8374184549,37.5084115031
15320_신정현대아파트,15320,신정현대아파트,126.842139,37.508781
15317_신정현대아파트.서부트럭터미널,15317,신정현대아파트.서부트럭터미널,126.8429841108,37.5083597993
17236_개봉1동사거리,17236,개봉1동사거리,126.8469150982,37.5004695107
17246_개봉고가,17246,개봉고가,126.855587,37.493655
16_개봉역,17234,개봉역,126.857569,37.493481
38079_철산리버빌아파트,38079,철산리버빌아파트,126.8675368794,37.4924363588
17238_구일우성아파트,17238,구일우성아파트,126.8762607392,37.4887147629
4_가산디지털단지역,18215,가산디지털단지역입구,126.886717,37.481437
18151_디지털단지오거리.가산파출소,18151,디지털단지오거리.가산파출소,126.888329,37.479826
157_사평역,22196,사평역,127.015802,37.503816
22162_KCC사옥,22162,KCC사옥,127.020282,37.503035
22163_서초푸르지오써밋,22163,서초푸르지오써밋,127.021952,37.501368
22165_진흥아파트,22165,진흥아파트,127.0237030894,37.497723339
22118_래미안에스티지,22118,래미안에스티지,127.025942,37.493118
156_사당역,20253,사당역9번출구앞,126.9813958895,37.47739263
17249_가리봉파출소,17249,가리봉파출소,126.891739,37.479247
17242_구일우성아파트,17242,구일우성아파트,126.8758256916,37.4897430284
38003_철산리버빌아파트,38003,철산리버빌아파트,126.867045979,37.4927023288
16_개봉역,17233,개봉역,126.85672,37.493978
17235_개봉1동사거리.개봉푸르지오아파트,17235,개봉1동사거리.개봉푸르지오아파트,126.846791,37.501413
15228_신정학마을아파트,15228,신정학마을아파트,126.8439634217,37.5074208503
15362_신정현대아파트.서부트럭터미널,15362,신정현대아파트.서부트럭터미널,126.8420065648,37.5090108927
16408_외발산동기점,16408,외발산동기점,126.8213321956,37.5452091516
16106_하이웨이주유소.강서대학교,16106,하이웨이주유소.강서대학교,126.855795,37.554537
21164_낙성대입구,21164,낙성대입구,126.9579938257,37.4782931407
15349_신월중학교입구,15349,신월중학교입구,126.82566,37.540132
16151_외발산신광명마을,16151,외발산신광명마을,126.8215259396,37.5460645834
16154_강서면허시험장.메이필드호텔,16154,강서면허시험장.메이필드호텔,126.820227,37.547798
16152_외발산신광명마을,16152,외발산신광명마을,126.821132,37.545958
16303_강서공업고등학교,16303,강서공업고등학교,126.816628,37.57553
16432_신방화사거리,16432,신방화사거리,126.816537,37.572787
16306_서울항공비지니스고등학교,16306,서울항공비지니스고등학교,126.8163793241,37.5689651724
140_방화역,16704,신방화역7번출구,126.816377,37.56661
16307_공항중학교,16307,공항중학교,126.8162550447,37.5634491761
16115_공항중학교,16115,공항중학교,126.814653,37.56112
16161_국립항공박물관.공항동천주교회,16161,국립항공박물관.공항동천주교회,126.811943,37.555152
16158_공항동송정중학교,16158,공항동송정중학교,126.815117,37.552778
16849_강서면허시험장.강서농수산물시장,16849,강서면허시험장.강서농수산물시장,126.8184684663,37.5500977258
15348_신월중학교입구,15348,신월중학교입구,126.825283,37.539898
15351_서울금융고등학교,15351,서울금융고등학교,126.8270247465,37.537320428
15334_신월3동주민센터.신월3동우체국,15334,신월3동주민센터.신월3동우체국,126.8288288926,37.5346648231
15332_양서중학교,15332,양서중학교,126.830955,37.531548
15338_서서울호수공원,15338,서서울호수공원,126.8325721561,37.5290347298
15315_과학수사연구소입구,15315,과학수사연구소입구,126.836962,37.521905
15353_경창빌딩,15353,경창빌딩,126.838582,37.51866
15331_강신중학교,15331,강신중학교,126.839809,37.515863
15316_서부트럭터미널.신정동일하이빌아파트,15316,서부트럭터미널.신정동일하이빌아파트,126.8424,37.510088
21181_쑥고개,21181,쑥고개,126.9403975075,37.478535389
21182_e편한세상서울대입구아파트,21182,e편한세상서울대입구아파트,126.942828,37.47953
21183_영락고교.영락의료과학고,21183,영락고교.영락의료과학고,126.9456223075,37.4792126295
21184_생모리츠타운,21184,생모리츠타운,126.94776,37.479052
21185_관악구청,21185,관악구청,126.9503484424,37.4787558909
179_서울대입구역,21252,서울대입구역,126.95273,37.480108
15306_서부트럭터미널.신정동일하이빌아파트,15306,서부트럭터미널.신정동일하이빌아파트,126.842363,37.510935
15307_강신중학교,15307,강신중학교,126.8403598507,37.5152713231
15223_신월동남부주유소,15223,신월동남부주유소,126.838583,37.519392
15298_국립과학수사연구소입구,15298,국립과학수사연구소입구,126.837035,37.522355
15339_서서울호수공원,15339,서서울호수공원,126.8329212932,37.5292505864
15333_신월1동주민센터.신월보건지소,15333,신월1동주민센터.신월보건지소,126.83105,37.532183
15335_서부여성발전센터,15335,서부여성발전센터,126.8290121927,37.535164296
15344_메디힐병원.서울금융고등학교,15344,메디힐병원.서울금융고등학교,126.8277768675,37.5369926272
16153_강서면허시험장.메이필드호텔,16153,강서면허시험장.메이필드호텔,126.8194959796,37.5496838966
16159_공항동송정중학교,16159,공항동송정중학교,126.815368,37.55313
16160_국립항공박물관.공항동천주교회,16160,국립항공박물관.공항동천주교회,126.811917,37.555638
16162_공항동지하도입구,16162,공항동지하도입구,126.808185,37.559087
16308_공항중학교.마곡엠밸리9단지,16308,공항중학교.마곡엠밸리9단지,126.81676,37.562458
16706_마곡엠밸리5단지,16706,마곡엠밸리5단지,126.816778,37.566192
16305_서울항공비지니스고등학교,16305,서울항공비지니스고등학교,126.8168322544,37.5695169119
16431_신방화사거리,16431,신방화사거리,126.816922,37.572868
16304_방화동도시개발1.2단지아파트,16304,방화동도시개발1.2단지아파트,126.816875,37.57522
16329_강서한방병원,16329,강서한방병원,126.8393407089,37.5299929864
16189_화곡동유림아파트,16189,화곡동유림아파트,126.844427,37.530353
57_까치산역,16191,까치산역2번출구,126.8468455507,37.5317706703
16193_화곡동백구사,16193,화곡동백구사,126.842518,37.5326
349_화곡역,16207,화곡역1번출구,126.839517,37.542798
16209_대원시장,16209,대원시장,126.8382263704,37.5440629818
16212_화곡중고등학교,16212,화곡중고등학교,126.836467,37.547421
273_우장산역,16213,우장산역,126.8365028309,37.549241001
16215_명덕고등학교.서울스타병원,16215,명덕고등학교.서울스타병원,126.836523,37.553092
136_발산역,16217,발산역.우장산힐스테이트,126.8376254994,37.5560385988
136_발산역,16220,발산역3번출구,126.8389703128,37.5601701491
16222_서울호서전문학교.등촌주공3단지아파트,16222,서울호서전문학교.등촌주공3단지아파트,126.839755,37.562662
16223_서울강서우체국,16223,서울강서우체국,126.84037,37.564569
16268_가양동CJ주식회사,16268,가양동CJ주식회사,126.844067,37.566813
16265_등촌동대림아파트,16265,등촌동대림아파트,126.8483940429,37.5644051441
16262_SBS공개홀,16262,SBS공개홀,126.8498490115,37.563659097
5_가양역,16259,가양역.우성아파트,126.8539737105,37.5614520887
5_가양역,16136,가양역.마포중고등학교,126.8541936005,37.5595591647
16138_경복비즈니스고등학교,16138,경복비즈니스고등학교,126.8531220051,37.557662838
17231_구일우성아파트,17231,구일우성아파트,126.8757,37.489495
17239_디지털단지입구,17239,디지털단지입구,126.876458,37.486425
18116_디지털단지오거리,18116,디지털단지오거리,126.8907157886,37.4782104216
18120_가산동주민센터.금천글로벌센터,18120,가산동주민센터.금천글로벌센터,126.8920986539,37.4766122299
